table_schema,table_name,columns
public,commissions,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""source_type"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""source_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""product_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""amount"",""data_type"":""numeric"",""is_nullable"":""NO"",""default"":null},{""column_name"":""status"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":""'earned'::character varying""},{""column_name"":""earned_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""withdrawn_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""withdrawal_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""updated_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""}]"
public,compliance_chat,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""submission_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""sender_type"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""message"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""NO"",""default"":""now()""}]"
public,compliance_submissions_view,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""agent_name"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""agent_phone"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""form_id"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""form_data"",""data_type"":""jsonb"",""is_nullable"":""YES"",""default"":null},{""column_name"":""status"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""submitted_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""updated_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""image_count"",""data_type"":""bigint"",""is_nullable"":""YES"",""default"":null},{""column_name"":""message_count"",""data_type"":""bigint"",""is_nullable"":""YES"",""default"":null}]"
public,daily_analytics_summary,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""uuid_generate_v4()""},{""column_name"":""date"",""data_type"":""date"",""is_nullable"":""NO"",""default"":null},{""column_name"":""total_agents"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""new_agents"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""active_agents"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""suspended_agents"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""total_orders"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""data_orders"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""wholesale_orders"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""completed_orders"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""pending_orders"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""cancelled_orders"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""total_revenue"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""data_revenue"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""wholesale_revenue"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""commission_paid"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""commission_pending"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""total_referrals"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""completed_referrals"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""referral_revenue"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""wallet_topups"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""wallet_topup_amount"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""withdrawals"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""withdrawal_amount"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""avg_order_value"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""conversion_rate"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""updated_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""}]"
public,data_bundles,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""name"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""provider"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""size_gb"",""data_type"":""integer"",""is_nullable"":""NO"",""default"":null},{""column_name"":""price"",""data_type"":""numeric"",""is_nullable"":""NO"",""default"":null},{""column_name"":""validity_months"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""3""},{""column_name"":""image_url"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""is_active"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""true""},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""commission_rate"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""5.00""},{""column_name"":""updated_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""created_by"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""updated_by"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""validity_days"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""30""},{""column_name"":""plan_name"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""description"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null}]"
public,data_bundles_backup,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""name"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""provider"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""size_gb"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":null},{""column_name"":""price"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""validity_months"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":null},{""column_name"":""image_url"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""is_active"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_rate"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""updated_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null}]"
public,data_bundles_backup_exact,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""name"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""provider"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""size_gb"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":null},{""column_name"":""price"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""validity_months"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":null},{""column_name"":""image_url"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""is_active"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_rate"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""updated_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null}]"
public,data_bundles_with_commission_info,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""name"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""provider"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""size_gb"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":null},{""column_name"":""price"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""validity_months"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_rate"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_percentage"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_amount"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""image_url"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""is_active"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""updated_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null}]"
public,data_order_notes,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""order_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""note_text"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""original_note"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""is_edited"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""false""},{""column_name"":""created_by"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""edited_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null}]"
public,data_order_status_history,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""order_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""status"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""note"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""changed_by"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""changed_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""}]"
public,data_orders,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""data_bundle_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""recipient_phone"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""payment_reference"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""status"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":""'pending'::character varying""},{""column_name"":""admin_notes"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_amount"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""commission_paid"",""data_type"":""boolean"",""is_nullable"":""NO"",""default"":""false""},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""updated_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""price_per_unit_snapshot"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_rate_snapshot"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""payment_method"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":""'manual'::character varying""},{""column_name"":""admin_message"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""admin_hidden"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""false""},{""column_name"":""admin_hidden_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""admin_hidden_reason"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_paid_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""bundle_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""processed_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""created_by_admin"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""false""},{""column_name"":""amount"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null}]"
